split,utterance_id,text,token,source,offset
train,train-YH-758_SP01_2878243_2879088-9011e9b309cc,ɛMtsɨMlɛM həFtəMwuMsɨMtɛM tɕəwR tʰæR,˧,M,1
train,train-YH-758_SP01_2878243_2879088-9011e9b309cc,ɛMtsɨMlɛM həFtəMwuMsɨMtɛM tɕəwR tʰæR,˧,M,5
train,train-YH-758_SP01_2878243_2879088-9011e9b309cc,ɛMtsɨMlɛM həFtəMwuMsɨMtɛM tɕəwR tʰæR,˧,M,8
train,train-YH-758_SP01_2878243_2879088-9011e9b309cc,ɛMtsɨMlɛM həFtəMwuMsɨMtɛM tɕəwR tʰæR,˥,F,12
train,train-YH-758_SP01_2878243_2879088-9011e9b309cc,ɛMtsɨMlɛM həFtəMwuMsɨMtɛM tɕəwR tʰæR,˧,F,12
train,train-YH-758_SP01_2878243_2879088-9011e9b309cc,ɛMtsɨMlɛM həFtəMwuMsɨMtɛM tɕəwR tʰæR,˧,M,15
train,train-YH-758_SP01_2878243_2879088-9011e9b309cc,ɛMtsɨMlɛM həFtəMwuMsɨMtɛM tɕəwR tʰæR,˧,M,18
train,train-YH-758_SP01_2878243_2879088-9011e9b309cc,ɛMtsɨMlɛM həFtəMwuMsɨMtɛM tɕəwR tʰæR,˧,M,21
train,train-YH-758_SP01_2878243_2879088-9011e9b309cc,ɛMtsɨMlɛM həFtəMwuMsɨMtɛM tɕəwR tʰæR,˧,M,24
train,train-YH-758_SP01_2878243_2879088-9011e9b309cc,ɛMtsɨMlɛM həFtəMwuMsɨMtɛM tɕəwR tʰæR,˧,R,30
train,train-YH-758_SP01_2878243_2879088-9011e9b309cc,ɛMtsɨMlɛM həFtəMwuMsɨMtɛM tɕəwR tʰæR,˥,R,30
train,train-YH-758_SP01_2878243_2879088-9011e9b309cc,ɛMtsɨMlɛM həFtəMwuMsɨMtɛM tɕəwR tʰæR,˧,R,35
train,train-YH-758_SP01_2878243_2879088-9011e9b309cc,ɛMtsɨMlɛM həFtəMwuMsɨMtɛM tɕəwR tʰæR,˥,R,35
train,train-YH-999_SP07_6418274_6418928-bb25b4c33a94,tʰuFtiM njæMtʂʰaŋF,˥,F,3
train,train-YH-999_SP07_6418274_6418928-bb25b4c33a94,tʰuFtiM njæMtʂʰaŋF,˧,F,3
train,train-YH-999_SP07_6418274_6418928-bb25b4c33a94,tʰuFtiM njæMtʂʰaŋF,˧,M,6
train,train-YH-999_SP07_6418274_6418928-bb25b4c33a94,tʰuFtiM njæMtʂʰaŋF,˧,M,11
train,train-YH-999_SP07_6418274_6418928-bb25b4c33a94,tʰuFtiM njæMtʂʰaŋF,˥,F,17
train,train-YH-999_SP07_6418274_6418928-bb25b4c33a94,tʰuFtiM njæMtʂʰaŋF,˧,F,17
train,train-YH-868_SP06_0416090_0417417-d1e3902c9e58,jiMpuMtɕjɛH mæR mjɛHsɛR,˧,M,2
train,train-YH-868_SP06_0416090_0417417-d1e3902c9e58,jiMpuMtɕjɛH mæR mjɛHsɛR,˧,M,5
train,train-YH-868_SP06_0416090_0417417-d1e3902c9e58,jiMpuMtɕjɛH mæR mjɛHsɛR,˥,H,10
train,train-YH-868_SP06_0416090_0417417-d1e3902c9e58,jiMpuMtɕjɛH mæR mjɛHsɛR,˧,R,14
train,train-YH-868_SP06_0416090_0417417-d1e3902c9e58,jiMpuMtɕjɛH mæR mjɛHsɛR,˥,R,14
train,train-YH-868_SP06_0416090_0417417-d1e3902c9e58,jiMpuMtɕjɛH mæR mjɛHsɛR,˥,H,19
train,train-YH-868_SP06_0416090_0417417-d1e3902c9e58,jiMpuMtɕjɛH mæR mjɛHsɛR,˧,R,22
train,train-YH-868_SP06_0416090_0417417-d1e3902c9e58,jiMpuMtɕjɛH mæR mjɛHsɛR,˥,R,22
train,train-YH-999_SP07_6109180_6110025-83f881450692,ɔM tʂɨMkəF tjawMtjawM,˧,M,1
train,train-YH-999_SP07_6109180_6110025-83f881450692,ɔM tʂɨMkəF tjawMtjawM,˧,M,6
train,train-YH-999_SP07_6109180_6110025-83f881450692,ɔM tʂɨMkəF tjawMtjawM,˥,F,9
train,train-YH-999_SP07_6109180_6110025-83f881450692,ɔM tʂɨMkəF tjawMtjawM,˧,F,9
train,train-YH-999_SP07_6109180_6110025-83f881450692,ɔM tʂɨMkəF tjawMtjawM,˧,M,15
train,train-YH-999_SP07_6109180_6110025-83f881450692,ɔM tʂɨMkəF tjawMtjawM,˧,M,20
train,train-YH-999_SP08_3769667_3770174-3b58e7dbecf4,əNM,N,N,1
train,train-YH-999_SP08_3769667_3770174-3b58e7dbecf4,əNM,˧,M,2
train,train-YH-999_SP08_2347876_2348378-2b2c31390bbb,tɕəwR,˧,R,4
train,train-YH-999_SP08_2347876_2348378-2b2c31390bbb,tɕəwR,˥,R,4
train,train-YH-999_SP07_2216685_2217844-e2cce7623b11,paMʂɨMjɛM tʂəwMsujM,˧,M,2
train,train-YH-999_SP07_2216685_2217844-e2cce7623b11,paMʂɨMjɛM tʂəwMsujM,˧,M,5
train,train-YH-999_SP07_2216685_2217844-e2cce7623b11,paMʂɨMjɛM tʂəwMsujM,˧,M,8
train,train-YH-999_SP07_2216685_2217844-e2cce7623b11,paMʂɨMjɛM tʂəwMsujM,˧,M,14
train,train-YH-999_SP07_2216685_2217844-e2cce7623b11,paMʂɨMjɛM tʂəwMsujM,˧,M,18
train,train-YH-999_SP08_6452682_6453438-8cac9e472a6d,ɕəwMtʰɔŋMʂajR taF,˧,M,3
train,train-YH-999_SP08_6452682_6453438-8cac9e472a6d,ɕəwMtʰɔŋMʂajR taF,˧,M,8
train,train-YH-999_SP08_6452682_6453438-8cac9e472a6d,ɕəwMtʰɔŋMʂajR taF,˧,R,12
train,train-YH-999_SP08_6452682_6453438-8cac9e472a6d,ɕəwMtʰɔŋMʂajR taF,˥,R,12
train,train-YH-999_SP08_6452682_6453438-8cac9e472a6d,ɕəwMtʰɔŋMʂajR taF,˥,F,16
train,train-YH-999_SP08_6452682_6453438-8cac9e472a6d,ɕəwMtʰɔŋMʂajR taF,˧,F,16
train,train-YH-868_SP06_3647957_3648687-c00f8eeb8301,tɕiFkɛjM taMzɨMtæM,˥,F,3
train,train-YH-868_SP06_3647957_3648687-c00f8eeb8301,tɕiFkɛjM taMzɨMtæM,˧,F,3
train,train-YH-868_SP06_3647957_3648687-c00f8eeb8301,tɕiFkɛjM taMzɨMtæM,˧,M,7
train,train-YH-868_SP06_3647957_3648687-c00f8eeb8301,tɕiFkɛjM taMzɨMtæM,˧,M,11
train,train-YH-868_SP06_3647957_3648687-c00f8eeb8301,tɕiFkɛjM taMzɨMtæM,˧,M,14
train,train-YH-868_SP06_3647957_3648687-c00f8eeb8301,tɕiFkɛjM taMzɨMtæM,˧,M,17
train,train-YH-999_SP07_4095427_4096539-89bbcb6c46f7,tɕəwR həwFtʰəwM tɕəwR kʰwaŋM,˧,R,4
train,train-YH-999_SP07_4095427_4096539-89bbcb6c46f7,tɕəwR həwFtʰəwM tɕəwR kʰwaŋM,˥,R,4
train,train-YH-999_SP07_4095427_4096539-89bbcb6c46f7,tɕəwR həwFtʰəwM tɕəwR kʰwaŋM,˥,F,9
train,train-YH-999_SP07_4095427_4096539-89bbcb6c46f7,tɕəwR həwFtʰəwM tɕəwR kʰwaŋM,˧,F,9
train,train-YH-999_SP07_4095427_4096539-89bbcb6c46f7,tɕəwR həwFtʰəwM tɕəwR kʰwaŋM,˧,M,14
train,train-YH-999_SP07_4095427_4096539-89bbcb6c46f7,tɕəwR həwFtʰəwM tɕəwR kʰwaŋM,˧,R,20
train,train-YH-999_SP07_4095427_4096539-89bbcb6c46f7,tɕəwR həwFtʰəwM tɕəwR kʰwaŋM,˥,R,20
train,train-YH-999_SP07_4095427_4096539-89bbcb6c46f7,tɕəwR həwFtʰəwM tɕəwR kʰwaŋM,˧,M,27
train,train-YH-999_SP07_0263477_0264231-d69961461b8e,ɔM əFkɨM,˧,M,1
train,train-YH-999_SP07_0263477_0264231-d69961461b8e,ɔM əFkɨM,˥,F,4
train,train-YH-999_SP07_0263477_0264231-d69961461b8e,ɔM əFkɨM,˧,F,4
train,train-YH-999_SP07_0263477_0264231-d69961461b8e,ɔM əFkɨM,˧,M,7
train,train-YH-999_SP08_0950213_0951231-418c2c251452,həFtəM læMtsɛjF,˥,F,2
train,train-YH-999_SP08_0950213_0951231-418c2c251452,həFtəM læMtsɛjF,˧,F,2
train,train-YH-999_SP08_0950213_0951231-418c2c251452,həFtəM læMtsɛjF,˧,M,5
train,train-YH-999_SP08_0950213_0951231-418c2c251452,həFtəM læMtsɛjF,˧,M,9
train,train-YH-999_SP08_0950213_0951231-418c2c251452,həFtəM læMtsɛjF,˥,F,14
train,train-YH-999_SP08_0950213_0951231-418c2c251452,həFtəM læMtsɛjF,˧,F,14
train,train-YH-868_SP06_2159279_2160030-afa519f729c9,tsuMwuF tɔM,˧,M,3
train,train-YH-868_SP06_2159279_2160030-afa519f729c9,tsuMwuF tɔM,˥,F,6
train,train-YH-868_SP06_2159279_2160030-afa519f729c9,tsuMwuF tɔM,˧,F,6
train,train-YH-868_SP06_2159279_2160030-afa519f729c9,tsuMwuF tɔM,˧,M,10
train,train-YH-999_SP07_1284190_1285131-da15e677ebd6,həɹMlyF sɨMkəɹF ʑɔR tsɨFkɛjM,˧,M,3
train,train-YH-999_SP07_1284190_1285131-da15e677ebd6,həɹMlyF sɨMkəɹF ʑɔR tsɨFkɛjM,˥,F,6
train,train-YH-999_SP07_1284190_1285131-da15e677ebd6,həɹMlyF sɨMkəɹF ʑɔR tsɨFkɛjM,˧,F,6
train,train-YH-999_SP07_1284190_1285131-da15e677ebd6,həɹMlyF sɨMkəɹF ʑɔR tsɨFkɛjM,˧,M,10
train,train-YH-999_SP07_1284190_1285131-da15e677ebd6,həɹMlyF sɨMkəɹF ʑɔR tsɨFkɛjM,˥,F,14
train,train-YH-999_SP07_1284190_1285131-da15e677ebd6,həɹMlyF sɨMkəɹF ʑɔR tsɨFkɛjM,˧,F,14
train,train-YH-999_SP07_1284190_1285131-da15e677ebd6,həɹMlyF sɨMkəɹF ʑɔR tsɨFkɛjM,˧,R,18
train,train-YH-999_SP07_1284190_1285131-da15e677ebd6,həɹMlyF sɨMkəɹF ʑɔR tsɨFkɛjM,˥,R,18
train,train-YH-999_SP07_1284190_1285131-da15e677ebd6,həɹMlyF sɨMkəɹF ʑɔR tsɨFkɛjM,˥,F,23
train,train-YH-999_SP07_1284190_1285131-da15e677ebd6,həɹMlyF sɨMkəɹF ʑɔR tsɨFkɛjM,˧,F,23
train,train-YH-999_SP07_1284190_1285131-da15e677ebd6,həɹMlyF sɨMkəɹF ʑɔR tsɨFkɛjM,˧,M,27
train,train-YH-868_SP04_2572343_2573141-c8e829d01e9a,awF maMlajF,˥,F,2
train,train-YH-868_SP04_2572343_2573141-c8e829d01e9a,awF maMlajF,˧,F,2
train,train-YH-868_SP04_2572343_2573141-c8e829d01e9a,awF maMlajF,˧,M,6
train,train-YH-868_SP04_2572343_2573141-c8e829d01e9a,awF maMlajF,˥,F,10
train,train-YH-868_SP04_2572343_2573141-c8e829d01e9a,awF maMlajF,˧,F,10
train,train-YH-999_SP07_5266598_5267004-d56f596ced51,ɔM,˧,M,1
train,train-YH-758_SP02_1176948_1177767-37a23ccc3285,maMkaF jiMtiM,˧,M,2
train,train-YH-758_SP02_1176948_1177767-37a23ccc3285,maMkaF jiMtiM,˥,F,5
train,train-YH-758_SP02_1176948_1177767-37a23ccc3285,maMkaF jiMtiM,˧,F,5
train,train-YH-758_SP02_1176948_1177767-37a23ccc3285,maMkaF jiMtiM,˧,M,9
train,train-YH-758_SP02_1176948_1177767-37a23ccc3285,maMkaF jiMtiM,˧,M,12
train,train-YH-999_SP07_1952141_1952787-abcdb818ad94,kiF tɕəwR,˥,F,2
train,train-YH-999_SP07_1952141_1952787-abcdb818ad94,kiF tɕəwR,˧,F,2
train,train-YH-999_SP07_1952141_1952787-abcdb818ad94,kiF tɕəwR,˧,R,8
train,train-YH-999_SP07_1952141_1952787-abcdb818ad94,kiF tɕəwR,˥,R,8
train,train-YH-999_SP07_5269281_5269806-6142e2f44be3,ʐəNM,N,N,2
train,train-YH-999_SP07_5269281_5269806-6142e2f44be3,ʐəNM,˧,M,3
train,train-YH-758_SP03_1771944_1772720-73aa483d09be,tæMtɕʰiFwujMɔM,˧,M,2
train,train-YH-758_SP03_1771944_1772720-73aa483d09be,tæMtɕʰiFwujMɔM,˥,F,7
train,train-YH-758_SP03_1771944_1772720-73aa483d09be,tæMtɕʰiFwujMɔM,˧,F,7
train,train-YH-758_SP03_1771944_1772720-73aa483d09be,tæMtɕʰiFwujMɔM,˧,M,11
train,train-YH-758_SP03_1771944_1772720-73aa483d09be,tæMtɕʰiFwujMɔM,˧,M,13
train,train-YH-999_SP07_4112258_4113037-6c87ff96e1b6,jæMtʂʰuNM,˧,M,2
train,train-YH-999_SP07_4112258_4113037-6c87ff96e1b6,jæMtʂʰuNM,N,N,7
train,train-YH-999_SP07_4112258_4113037-6c87ff96e1b6,jæMtʂʰuNM,˧,M,8
train,train-YH-999_SP07_3917900_3918305-06a158334350,majF,˥,F,3
train,train-YH-999_SP07_3917900_3918305-06a158334350,majF,˧,F,3
train,train-YH-999_SP07_4667155_4668309-1e2601c54cb5,pɛMtɕɛjF kɔŋMtʂʰaŋMtaŋF tsɨFkɛjM,˧,M,2
train,train-YH-999_SP07_4667155_4668309-1e2601c54cb5,pɛMtɕɛjF kɔŋMtʂʰaŋMtaŋF tsɨFkɛjM,˥,F,7
train,train-YH-999_SP07_4667155_4668309-1e2601c54cb5,pɛMtɕɛjF kɔŋMtʂʰaŋMtaŋF tsɨFkɛjM,˧,F,7
train,train-YH-999_SP07_4667155_4668309-1e2601c54cb5,pɛMtɕɛjF kɔŋMtʂʰaŋMtaŋF tsɨFkɛjM,˧,M,12
train,train-YH-999_SP07_4667155_4668309-1e2601c54cb5,pɛMtɕɛjF kɔŋMtʂʰaŋMtaŋF tsɨFkɛjM,˧,M,18
train,train-YH-999_SP07_4667155_4668309-1e2601c54cb5,pɛMtɕɛjF kɔŋMtʂʰaŋMtaŋF tsɨFkɛjM,˥,F,22
train,train-YH-999_SP07_4667155_4668309-1e2601c54cb5,pɛMtɕɛjF kɔŋMtʂʰaŋMtaŋF tsɨFkɛjM,˧,F,22
train,train-YH-999_SP07_4667155_4668309-1e2601c54cb5,pɛMtɕɛjF kɔŋMtʂʰaŋMtaŋF tsɨFkɛjM,˥,F,27
train,train-YH-999_SP07_4667155_4668309-1e2601c54cb5,pɛMtɕɛjF kɔŋMtʂʰaŋMtaŋF tsɨFkɛjM,˧,F,27
train,train-YH-999_SP07_4667155_4668309-1e2601c54cb5,pɛMtɕɛjF kɔŋMtʂʰaŋMtaŋF tsɨFkɛjM,˧,M,31
train,train-YH-999_SP07_5204922_5205549-f992b9af32c3,ɔM,˧,M,1
train,train-YH-999_SP07_0713636_0714378-1490548fa2db,həFtəM ɛMlɛF mɔMlɔFtiM,˥,F,2
train,train-YH-999_SP07_0713636_0714378-1490548fa2db,həFtəM ɛMlɛF mɔMlɔFtiM,˧,F,2
train,train-YH-999_SP07_0713636_0714378-1490548fa2db,həFtəM ɛMlɛF mɔMlɔFtiM,˧,M,5
train,train-YH-999_SP07_0713636_0714378-1490548fa2db,həFtəM ɛMlɛF mɔMlɔFtiM,˧,M,8
train,train-YH-999_SP07_0713636_0714378-1490548fa2db,həFtəM ɛMlɛF mɔMlɔFtiM,˥,F,11
train,train-YH-999_SP07_0713636_0714378-1490548fa2db,həFtəM ɛMlɛF mɔMlɔFtiM,˧,F,11
train,train-YH-999_SP07_0713636_0714378-1490548fa2db,həFtəM ɛMlɛF mɔMlɔFtiM,˧,M,15
train,train-YH-999_SP07_0713636_0714378-1490548fa2db,həFtəM ɛMlɛF mɔMlɔFtiM,˥,F,18
train,train-YH-999_SP07_0713636_0714378-1490548fa2db,həFtəM ɛMlɛF mɔMlɔFtiM,˧,F,18
train,train-YH-999_SP07_0713636_0714378-1490548fa2db,həFtəM ɛMlɛF mɔMlɔFtiM,˧,M,21
train,train-YH-868_SP05_3629062_3629622-f00fcf3810fa,lyRjiM,˧,R,2
train,train-YH-868_SP05_3629062_3629622-f00fcf3810fa,lyRjiM,˥,R,2
train,train-YH-868_SP05_3629062_3629622-f00fcf3810fa,lyRjiM,˧,M,5
train,train-YH-999_SP07_2629753_2630381-ee3f68483902,ɔM,˧,M,1
train,train-YH-999_SP08_2238960_2239619-b3d70f27f8e2,əNM,N,N,1
train,train-YH-999_SP08_2238960_2239619-b3d70f27f8e2,əNM,˧,M,2
train,train-YH-999_SP07_3303135_3304229-bea50e65aaa9,ɕjawMtʰuFtiM tɕiNMjiNM,˧,M,4
train,train-YH-999_SP07_3303135_3304229-bea50e65aaa9,ɕjawMtʰuFtiM tɕiNMjiNM,˥,F,8
train,train-YH-999_SP07_3303135_3304229-bea50e65aaa9,ɕjawMtʰuFtiM tɕiNMjiNM,˧,F,8
train,train-YH-999_SP07_3303135_3304229-bea50e65aaa9,ɕjawMtʰuFtiM tɕiNMjiNM,˧,M,11
train,train-YH-999_SP07_3303135_3304229-bea50e65aaa9,ɕjawMtʰuFtiM tɕiNMjiNM,N,N,16
train,train-YH-999_SP07_3303135_3304229-bea50e65aaa9,ɕjawMtʰuFtiM tɕiNMjiNM,˧,M,17
train,train-YH-999_SP07_3303135_3304229-bea50e65aaa9,ɕjawMtʰuFtiM tɕiNMjiNM,N,N,20
train,train-YH-999_SP07_3303135_3304229-bea50e65aaa9,ɕjawMtʰuFtiM tɕiNMjiNM,˧,M,21
train,train-YH-758_SP01_2283074_2283500-56adcb457678,tsɛF muMtəM,˥,F,3
train,train-YH-758_SP01_2283074_2283500-56adcb457678,tsɛF muMtəM,˧,F,3
train,train-YH-758_SP01_2283074_2283500-56adcb457678,tsɛF muMtəM,˧,M,7
train,train-YH-758_SP01_2283074_2283500-56adcb457678,tsɛF muMtəM,˧,M,10
train,train-YH-999_SP08_2677942_2678692-dd9b7b922913,aMhaF wujFɔM,˧,M,1
train,train-YH-999_SP08_2677942_2678692-dd9b7b922913,aMhaF wujFɔM,˥,F,4
train,train-YH-999_SP08_2677942_2678692-dd9b7b922913,aMhaF wujFɔM,˧,F,4
train,train-YH-999_SP08_2677942_2678692-dd9b7b922913,aMhaF wujFɔM,˥,F,9
train,train-YH-999_SP08_2677942_2678692-dd9b7b922913,aMhaF wujFɔM,˧,F,9
train,train-YH-999_SP08_2677942_2678692-dd9b7b922913,aMhaF wujFɔM,˧,M,11
train,train-YH-868_SP06_1241795_1244093-1c4ffd9ff8a4,tsɨFtəM tɕəwR təMtɕjæMtʰəMnæM qaF tɕəwR qaF kiMmaM,˥,F,3
train,train-YH-868_SP06_1241795_1244093-1c4ffd9ff8a4,tsɨFtəM tɕəwR təMtɕjæMtʰəMnæM qaF tɕəwR qaF kiMmaM,˧,F,3
train,train-YH-868_SP06_1241795_1244093-1c4ffd9ff8a4,tsɨFtəM tɕəwR təMtɕjæMtʰəMnæM qaF tɕəwR qaF kiMmaM,˧,M,6
train,train-YH-868_SP06_1241795_1244093-1c4ffd9ff8a4,tsɨFtəM tɕəwR təMtɕjæMtʰəMnæM qaF tɕəwR qaF kiMmaM,˧,R,12
train,train-YH-868_SP06_1241795_1244093-1c4ffd9ff8a4,tsɨFtəM tɕəwR təMtɕjæMtʰəMnæM qaF tɕəwR qaF kiMmaM,˥,R,12
train,train-YH-868_SP06_1241795_1244093-1c4ffd9ff8a4,tsɨFtəM tɕəwR təMtɕjæMtʰəMnæM qaF tɕəwR qaF kiMmaM,˧,M,16
train,train-YH-868_SP06_1241795_1244093-1c4ffd9ff8a4,tsɨFtəM tɕəwR təMtɕjæMtʰəMnæM qaF tɕəwR qaF kiMmaM,˧,M,21
train,train-YH-868_SP06_1241795_1244093-1c4ffd9ff8a4,tsɨFtəM tɕəwR təMtɕjæMtʰəMnæM qaF tɕəwR qaF kiMmaM,˧,M,25
train,train-YH-868_SP06_1241795_1244093-1c4ffd9ff8a4,tsɨFtəM tɕəwR təMtɕjæMtʰəMnæM qaF tɕəwR qaF kiMmaM,˧,M,28
train,train-YH-868_SP06_1241795_1244093-1c4ffd9ff8a4,tsɨFtəM tɕəwR təMtɕjæMtʰəMnæM qaF tɕəwR qaF kiMmaM,˥,F,32
train,train-YH-868_SP06_1241795_1244093-1c4ffd9ff8a4,tsɨFtəM tɕəwR təMtɕjæMtʰəMnæM qaF tɕəwR qaF kiMmaM,˧,F,32
train,train-YH-868_SP06_1241795_1244093-1c4ffd9ff8a4,tsɨFtəM tɕəwR təMtɕjæMtʰəMnæM qaF tɕəwR qaF kiMmaM,˧,R,38
train,train-YH-868_SP06_1241795_1244093-1c4ffd9ff8a4,tsɨFtəM tɕəwR təMtɕjæMtʰəMnæM qaF tɕəwR qaF kiMmaM,˥,R,38
train,train-YH-868_SP06_1241795_1244093-1c4ffd9ff8a4,tsɨFtəM tɕəwR təMtɕjæMtʰəMnæM qaF tɕəwR qaF kiMmaM,˥,F,42
train,train-YH-868_SP06_1241795_1244093-1c4ffd9ff8a4,tsɨFtəM tɕəwR təMtɕjæMtʰəMnæM qaF tɕəwR qaF kiMmaM,˧,F,42
train,train-YH-868_SP06_1241795_1244093-1c4ffd9ff8a4,tsɨFtəM tɕəwR təMtɕjæMtʰəMnæM qaF tɕəwR qaF kiMmaM,˧,M,46
train,train-YH-868_SP06_1241795_1244093-1c4ffd9ff8a4,tsɨFtəM tɕəwR təMtɕjæMtʰəMnæM qaF tɕəwR qaF kiMmaM,˧,M,49
train,train-YH-868_SP05_1420558_1422027-46c53c0a6023,tʰəŋMtʰəŋH tʂʰajHtʰaMtɕiM kɨFtəM,˧,M,4
train,train-YH-868_SP05_1420558_1422027-46c53c0a6023,tʰəŋMtʰəŋH tʂʰajHtʰaMtɕiM kɨFtəM,˥,H,9
train,train-YH-868_SP05_1420558_1422027-46c53c0a6023,tʰəŋMtʰəŋH tʂʰajHtʰaMtɕiM kɨFtəM,˥,H,16
train,train-YH-868_SP05_1420558_1422027-46c53c0a6023,tʰəŋMtʰəŋH tʂʰajHtʰaMtɕiM kɨFtəM,˧,M,20
train,train-YH-868_SP05_1420558_1422027-46c53c0a6023,tʰəŋMtʰəŋH tʂʰajHtʰaMtɕiM kɨFtəM,˧,M,24
train,train-YH-868_SP05_1420558_1422027-46c53c0a6023,tʰəŋMtʰəŋH tʂʰajHtʰaMtɕiM kɨFtəM,˥,F,28
train,train-YH-868_SP05_1420558_1422027-46c53c0a6023,tʰəŋMtʰəŋH tʂʰajHtʰaMtɕiM kɨFtəM,˧,F,28
train,train-YH-868_SP05_1420558_1422027-46c53c0a6023,tʰəŋMtʰəŋH tʂʰajHtʰaMtɕiM kɨFtəM,˧,M,31
train,train-YH-999_SP08_1801036_1802246-5cb9a384dee9,mawMɕjæM tsaR kɔŋMluM tsɨF tɕəwR,˧,M,3
train,train-YH-999_SP08_1801036_1802246-5cb9a384dee9,mawMɕjæM tsaR kɔŋMluM tsɨF tɕəwR,˧,M,7
train,train-YH-999_SP08_1801036_1802246-5cb9a384dee9,mawMɕjæM tsaR kɔŋMluM tsɨF tɕəwR,˧,R,12
train,train-YH-999_SP08_1801036_1802246-5cb9a384dee9,mawMɕjæM tsaR kɔŋMluM tsɨF tɕəwR,˥,R,12
train,train-YH-999_SP08_1801036_1802246-5cb9a384dee9,mawMɕjæM tsaR kɔŋMluM tsɨF tɕəwR,˧,M,17
train,train-YH-999_SP08_1801036_1802246-5cb9a384dee9,mawMɕjæM tsaR kɔŋMluM tsɨF tɕəwR,˧,M,20
train,train-YH-999_SP08_1801036_1802246-5cb9a384dee9,mawMɕjæM tsaR kɔŋMluM tsɨF tɕəwR,˥,F,25
train,train-YH-999_SP08_1801036_1802246-5cb9a384dee9,mawMɕjæM tsaR kɔŋMluM tsɨF tɕəwR,˧,F,25
train,train-YH-999_SP08_1801036_1802246-5cb9a384dee9,mawMɕjæM tsaR kɔŋMluM tsɨF tɕəwR,˧,R,31
train,train-YH-999_SP08_1801036_1802246-5cb9a384dee9,mawMɕjæM tsaR kɔŋMluM tsɨF tɕəwR,˥,R,31
train,train-YH-999_SP07_6435237_6435875-cdffb0e764be,pɛMtɕɛjF taFwuMsuNM,˧,M,2
train,train-YH-999_SP07_6435237_6435875-cdffb0e764be,pɛMtɕɛjF taFwuMsuNM,˥,F,7
train,train-YH-999_SP07_6435237_6435875-cdffb0e764be,pɛMtɕɛjF taFwuMsuNM,˧,F,7
train,train-YH-999_SP07_6435237_6435875-cdffb0e764be,pɛMtɕɛjF taFwuMsuNM,˥,F,11
train,train-YH-999_SP07_6435237_6435875-cdffb0e764be,pɛMtɕɛjF taFwuMsuNM,˧,F,11
train,train-YH-999_SP07_6435237_6435875-cdffb0e764be,pɛMtɕɛjF taFwuMsuNM,˧,M,14
train,train-YH-999_SP07_6435237_6435875-cdffb0e764be,pɛMtɕɛjF taFwuMsuNM,N,N,17
train,train-YH-999_SP07_6435237_6435875-cdffb0e764be,pɛMtɕɛjF taFwuMsuNM,˧,M,18
train,train-YH-758_SP01_2674403_2674963-f8c73b5152a5,kiM kɨFtɛMnæM,˧,M,2
train,train-YH-758_SP01_2674403_2674963-f8c73b5152a5,kiM kɨFtɛMnæM,˥,F,6
train,train-YH-758_SP01_2674403_2674963-f8c73b5152a5,kiM kɨFtɛMnæM,˧,F,6
train,train-YH-758_SP01_2674403_2674963-f8c73b5152a5,kiM kɨFtɛMnæM,˧,M,9
train,train-YH-758_SP01_2674403_2674963-f8c73b5152a5,kiM kɨFtɛMnæM,˧,M,12
train,train-YH-999_SP07_4448403_4449847-963edaea3579,tʂʰəNMljɛM tɕʰɛMʂɨM tʂəwMnjæMnæM,N,N,4
train,train-YH-999_SP07_4448403_4449847-963edaea3579,tʂʰəNMljɛM tɕʰɛMʂɨM tʂəwMnjæMnæM,˧,M,5
train,train-YH-999_SP07_4448403_4449847-963edaea3579,tʂʰəNMljɛM tɕʰɛMʂɨM tʂəwMnjæMnæM,˧,M,9
train,train-YH-999_SP07_4448403_4449847-963edaea3579,tʂʰəNMljɛM tɕʰɛMʂɨM tʂəwMnjæMnæM,˧,M,15
train,train-YH-999_SP07_4448403_4449847-963edaea3579,tʂʰəNMljɛM tɕʰɛMʂɨM tʂəwMnjæMnæM,˧,M,18
train,train-YH-999_SP07_4448403_4449847-963edaea3579,tʂʰəNMljɛM tɕʰɛMʂɨM tʂəwMnjæMnæM,˧,M,24
train,train-YH-999_SP07_4448403_4449847-963edaea3579,tʂʰəNMljɛM tɕʰɛMʂɨM tʂəwMnjæMnæM,˧,M,28
train,train-YH-999_SP07_4448403_4449847-963edaea3579,tʂʰəNMljɛM tɕʰɛMʂɨM tʂəwMnjæMnæM,˧,M,31
train,train-YH-868_SP06_2608821_2609935-a1648934a8d4,tsɨMwuF hɛHtɛMtʰaM,˧,M,3
train,train-YH-868_SP06_2608821_2609935-a1648934a8d4,tsɨMwuF hɛHtɛMtʰaM,˥,F,6
train,train-YH-868_SP06_2608821_2609935-a1648934a8d4,tsɨMwuF hɛHtɛMtʰaM,˧,F,6
train,train-YH-868_SP06_2608821_2609935-a1648934a8d4,tsɨMwuF hɛHtɛMtʰaM,˥,H,10
train,train-YH-868_SP06_2608821_2609935-a1648934a8d4,tsɨMwuF hɛHtɛMtʰaM,˧,M,13
train,train-YH-868_SP06_2608821_2609935-a1648934a8d4,tsɨMwuF hɛHtɛMtʰaM,˧,M,17
train,train-YH-999_SP07_6884235_6885209-e396b35fd9fe,wajMkwɛMlɛM,˧,M,3
train,train-YH-999_SP07_6884235_6885209-e396b35fd9fe,wajMkwɛMlɛM,˧,M,7
